firma_adi;adres;telefon;website;domain
HNK OTOMOTİV YEDEK PARÇA SAN.VE DIŞ TİC.LTD.ŞTİ.;İKİTELLİ OSB MAH. AYKOSAN ÇARŞI BLOK SOK. ÇARŞI AT BAŞAKŞEHİR İSTANBUL;+90 (212) 671-0471;;
HOBI EGZOZ YEDEK PARÇA SAN.VE TIC.LTD.ŞTI;Dolapdere Sanayi Sitesi 1.Blok No: 2-4 İkitelli - İstanbul / TÜRKİYE KÜÇÜKÇEKMECE İSTANBUL;+90 (216) 671-0243;http://http://www.hobiex.com/;http
HOBIEX OTOMOTİV A.Ş.;ORTAKÖY MAH. İLTER BULVARI NO:25B SİLİVRİ İSTANBUL;+90 (212) 734-3731;http://http://www.hobiex.com/;http
HOBİ OTO SERVİS SAN. VE TİC. LTD. ŞTİ.;İOSB DOLAPDERE SANAYİ SİTESİ 1 ADA NO 2-4 İKİTELLİ BAŞAKŞEHİR İSTANBUL;+90 (212) 549-0610;;
HOBİ OTOMOTİV YAN SANAYİ VE TİCARET LTD. ŞTİ.;ORTAKÖY MERKEZ MAH. İLTER BULVARI NO:11/1-2 SİLİVRİ İSTANBUL;+90 (212) 444-4143;http://www.hobiotomotiv.com;hobiotomotiv.com
HOGGİ REHABİLİTASYON ARAÇ GEREÇLERİ İTH. İHR. TİC. SAN. LTD. ŞTİ.;İVEDİK OSB MAH. MELİH GÖKÇEK BLV. NO:18/1 YENİMAHALLE ANKARA;+90 (312) 394-4569;;
HOLİSTİK EĞİTİM DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ;İDEALTEPE MAH. KARTOPU SK. CENK MIZRAK NO: 12/11 İDEALTEPE MALTEPE İSTANBUL;+90 (216) 000-0000;http://biomkinesio.com;biomkinesio.com
HONDA TÜRKİYE A.Ş.;ŞEKERPINAR MAH. YANYOL SOK. NO:1 ŞEKERPINAR ÇAYIROVA KOCAELI;+90 (262) 648-8700;http://www.honda.com.tr;honda.com.tr
HOP TEKNOLOJİ ANONİM ŞİRKETİ;ERLER MAHALLESİ DUMLUPINAR BULVARI ESKİŞEHİR YOLU 14.KM ÜSTÜN DEKOCİTY AVM NO:348/53 ETİMESGUT ANKARA;+90 (850) 885-5467;http://https://hoplagit.com;https
HORI-ZON GIDA TURIZM DIŞ TIC. SAN.A.Ş;Armağanevleri Mah.Başak Sok.No:16 Dolunay Ap. ÜMRANİYE İSTANBUL;+90 (216) 523-9460;;
HORİZON MIDDLE EAST ULUS. TİC.LTD.ŞTİ.;HALİL RIFAT PAŞA MAH. PERPA TİC. MERKEZİ NO:1/1 2117 ŞİŞLİ İSTANBUL;+90 (212) 403-0046;;
HOROZ TAŞIT SER.TİC.VE SAN.A.Ş;HARAMIDERE HOROZ TES.N.KEMAL MAH.A.NAŞIT BULV.NO.8 AVCILAR İSTANBUL;+90 (212) 456-1456;http://www.horoz.com.tr;horoz.com.tr
HÖDLMAYR NAKLİYAT VE TİCARET LİMİTED ŞİRKETİ;Çamlık Mah.İkbal Cad.Dinç Sok. Muyar plaza No:48-49 ÜMRANİYE İSTANBUL;+90 (216) 314-6903;;
HP HAKAN OTOMOTİV SANAYİ İÇ VE DIŞ TİC.LTD.ŞTİ.;VELİBABA MAH. MAVİGÖL SK. NO:4 DOLAYOBA PENDİK İSTANBUL;+90 (216) 595-3196;http://www.hakanotomotiv.com.tr;hakanotomotiv.com.tr
HPA PLAS.MET.YED.PARÇ.KAL.SAN. TIC.LTD.ŞTI.;NOSAB 113.SOK.NO.3 YUMURTALIK BURSA;+90 (224) 411-1766;http://www.hpaplastik.com;hpaplastik.com
HP-PELZER-PİMSA OTOMOTİV A.Ş.;TOSB OTOMOTİV (OSB) MAH. 14. SOKAK NO:4/2 ÇAYIROVA ÇAYIROVA KOCAELI;+90 (262) 648-9300;http://http://www.pelzerpimsa.com.tr/;http
HPT HARTNER TEKNİK PARÇA SAN. TİC. A.Ş.;EGE SERBEST BÖLGESİ AYFER SOK. NO:A-1/C GAZİEMİR İZMİR;+90 (232) 258-0013;http://www.hpt.com.tr;hpt.com.tr
HPTECH OTOMOTİV SAN. TİC. LTD. ŞTİ.;F.ÇAKMAK MH. 10773.SK D-BLOK NO:3/1A ŞEMS KARATAY KONYA;+90 (332) 501-1516;;
HS LİDER HIRDAVAT TEKNİK MALZ. SAN. VE TİC. LTD. ŞTİ.;ALAADDİNBEY MH. 632. SK. 21 NOLU BAĞIMSIZ NO:1/L YUMURTALIK BURSA;+90 (224) 000-0000;;
HS OTO YEDEK PARÇA DIŞ TİCARET LTD.ŞTİ.;ADALET MAH. MANAS BULVARI NO:12/2 ÇAY İZMİR;+90 (232) 000-0000;;
HS PLASTICS GMBH TÜRKİYE BURSA ŞUBESİ;Nilüfer Organize Sanayi Bölgesi 305.Sk No.1 YUMURTALIK BURSA;+90 (224) 410-0082;http://http://hs-plastics.com/;http
HS PLASTİCS OTOMOTİV SAN. VE TİC.LTD.ŞTİ.;ÜRÜNLÜ MAH. 51.(470) SK. NO: 134 YUMURTALIK BURSA;+90 (224) 410-0082;;
HSBS OTOMOTİV SAN. TİC. LTD. ŞTİ.;NİŞANCI MAH. OTAKÇILAR CAD. NO:17/2 EYÜP İSTANBUL;+90 (212) 000-0000;;
HSN OTOMOTİV MADENCİLİK SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;YEŞİLCE MAH. OTO SANAYİ SİTESİ BARBAROS CAD. NO:65 SEYRANTEPE KAĞITHANE İSTANBUL;+90 (212) 279-8822;http://www.hasarservisnoktasi.com;hasarservisnoktasi.com
HST OTOMOTİV IMALAT SAN.VE TİC .A.Ş.;Ankara Polatlı Karayolu 55. Km POLATLI ANKARA;+90 (312) 646-5050;;
HT PARTS OTOMOTİV İTH. İHR. VE TİC. LTD. ŞTİ.;AKPINAR MAH. TEMEL SOK. NO:2/A SANCAKTEPE İSTANBUL;+90 (216) 000-0000;;
HTE DESIGN METAL MAKİNA SAN. VE TİC.LTD.ŞTİ.;MİNARELİÇAVUŞ OSB MAH.ŞEFTALİ CAD.NO:31 YUMURTALIK BURSA;+90 (224) 453-3647;http://www.hte-design.com;hte-design.com
HTG MAKİNE SANAYİ VE TİCARET LTD.ŞTİ.;Üçevler Mah. Akva Sanayi Sitesi 80.Sokak No.30 YUMURTALIK BURSA;+90 (224) 443-0445;http://http://htg.com.tr/;http
HTS METAL KALIP OTOMOTİV YAN SANAYİ VE TİCARET A.Ş.;ÇALI SANAYİ BÖLGESİ BEYAZ(410) CD. HTS METAL BLOK NO:14 ÇALI YUMURTALIK BURSA;+90 (224) 482-2437;http://www.htsmetal.com;htsmetal.com
HUİTİAN KİMYA SANAYİ VE TİCARET LTD. ŞTİ.;İKİTELLİ OSB MAH. İSTEKS A4 BLOK İSTEKS SİTESİ NO:12 BAŞAKŞEHİR İSTANBUL;+90 (212) 425-1700;;
HUMMEL TARIM MAKİNALARI PAZ.TİC.LTD.ŞTİ.;MERKEZ MAH.SANAYİ SK. ADNAN ÇEVİK NO:18 KAYNARCA KAYNARCA SAKARYA;+90 (264) 871-3224;http://www.hummelagriculture.com;hummelagriculture.com
HUN DEMİR ÇELİK SAN. VE TİC.LTD.ŞTİ.;GEDELEK MH.AÇMALAR MEVKİİ ORHANGAZİ K.S.S 7. BLOK NO:7/2 ORHANGAZİ BURSA;+90 (224) 586-0070;;
HUN OTOMOTİV DAY.TÜK.MAL.İNŞ.EML.MÜH.MİM.VE TASARIM SAN.VE TİC.LTD.ŞTİ;AYDINEVLER MAH.POYRAZ SOK.NO:2/1 MALTEPE İSTANBUL;+90 (216) 000-0000;;
HUN TRACK OTOMOTİV SERVİS SAN. İTH. İHR. VE LTD. ŞTİ.;İkitelli O.S.B.Mah.Dolapdere San.Sit. 23.Ada N:7 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-3377;;
HUNAMİK İÇ VE DIŞ TİC. LTD.ŞTİ.;NİSPETİYE MAH. GAZİ GÜÇNAR SOK. UYGUR İŞ MERKEZİ BLOK NO: 4/2 BEŞİKTAŞ/İSTANBUL BEŞİKTAŞ İSTANBUL;+90 (212) 000-0000;;
HUNKO MOTORLU ARAÇLAR SANAYİ VE TİCARET LTD. ŞTİ.;GİRNE MAH. DÖRTLER SK. HUNKO PLAZA NO:18 MALTEPE İSTANBUL;+90 (216) 417-9292;http://https://hunko.hyundaiplaza.com.tr;https
HUNTER NATURE KARAVAN İMALAT SAN. VE TİC.LTD.ŞTİ.;KARADENİZLİLER MAH. BAŞYİĞİT CAD. NO:150/2 KULLAR BAŞİSKELE KOCAELI;+90 (262) 206-0412;http://www.huntercaravan.com;huntercaravan.com
HURAYB OTOMOTİV TUR GIDA GAYRIMENKUL İTH. İHR. SAN VE TİC LTD ŞTİ;SANAYİ CD NO 44/D 014 ÇOBANÇEŞME BAHÇELİEVLER İSTANBUL;+90 (212) 444-8893;;
HUSAN METAL TEKNOLOJİLERİ SANAYİ VE TİCARET A. Ş.;NİŞANTAŞI MAH.DR.M.HULUSİ BAYBAL CD.NO:5 /2042 SELÇUKLU KONYA;+90 (332) 511-0400;;
HUSAYNİ KARGO DANIŞMANLIK SAN.VE TİC.LTD.ŞTİ;DERVİŞ ALİ MAH.DERVİŞ ALİ SOK.NO:3 İÇ KAPI NO.1 FATİH İSTANBUL;+90 (212) 000-0000;;
HUSEYIN EREN ORT.;"302 SOKAK NO:14,KIROVASI MEVKI ÇAY İZMİR";+90 (232) 877-0412;;
HÜLYA BULCA;Oto San.Sıtesı 16.Sk.No:7 YENİMAHALLE ANKARA;+90 (312) 278-3168;;
HÜLYA KOZGÜL;Aksaray Mh. Namık Kemal Cd. No:12/1/A FATİH İSTANBUL;+90 (212) 588-0325;;
HÜLYA YAZLIKİÇİ ORHAN;CUMHURİYET MH. ELİF SK. NO:8/1 ÇEKMEKÖY İSTANBUL;+90 (216) 000-0000;;
HÜMA OTOMOTİV SAN. VE TİC. LTD ŞTİ.;AHİ EVRAN CAD. SEZGİN İŞ MERKEZİ NO:1/3 MASLAK ŞİŞLİ İSTANBUL;+90 (212) 285-0572;;
HÜNEL KALIP SANAYİ VE TİCARET LTD.ŞTİ.;HASANAĞA ORGANİZE SANAYİ BÖLGESİ SANAYİ CADDESİ NO.46 YUMURTALIK BURSA;+90 (224) 484-3110;http://www.hunergroup.com.tr;hunergroup.com.tr
HÜNER ALÜMİNYUM SANAYİ VE TİCARET LTD.ŞTİ.;AKÇALAR SANAYİ BÖLGESİ KURTULUŞ 8.İSİMSİZ SOKAK NO.42 YUMURTALIK BURSA;+90 (224) 484-2530;http://www.hunergroup.com.tr;hunergroup.com.tr
HÜNER APARAT MAKİNE KALIP YEDEK PARÇA TALAŞLI İMALATOTOMOTİV SAN VE TİC LTD.ŞTİ;ÜÇEVLER MAH 26.SOK NO.16/1 YUMURTALIK BURSA;+90 (224) 441-7977;;
HÜNER İÇ VE DIŞ TİCARET LTD.ŞTİ.;HASANAĞA SANAYİ BÖLGESİ SANAYİ CAD. NO:46 16280 HASANAĞA YUMURTALIK BURSA;+90 (224) 261-0480;http://www.hunergroup.com.tr;hunergroup.com.tr
HÜNER KRİKO VE YEDEK PARÇA SANAYİ VE TİCARET LTD.ŞTİ.;HASANAĞA ORGANİZE SANAYİ BÖLGESİ SANAYİ CAD. NO:46 16280 YUMURTALIK BURSA;+90 (224) 484-3110;http://www.hunergroup.com.tr;hunergroup.com.tr
HÜR FİLTRE VE YEDEK PARÇA SAN. LTD. ŞTİ.;KARAYOLLARI MH. HEKİMSUYU CD.559. SK. NO:11 GAZİOSMANPAŞA İSTANBUL;+90 (212) 609-2240;http://www.hurfiltre.com;hurfiltre.com
HÜR-GÜÇ MAKINA SAN.NAK.TAR.GID ITH.IHR.LTD.ŞTI.;E5 KARAYOLU OTO OVALI ARKASI ISKENDERUN YOLU ANTAKYA HATAY;+90 (326) 221-1246;http://www.hurgucmakina.com;hurgucmakina.com
HÜROĞLU OTOMOTİV SANAYİ İTH.-İHR. VE TİC.A.Ş.;ALAŞARKÖY MAH. NİLAY SOK. NO:2/1 16100 OSMANGAZİ BURSA;+90 (224) 267-1112;http://www.huroglu.com;huroglu.com
HÜROĞLU TAŞIT KOLTUK SİSTEMLERİ SAN. İTH. İHR. VE TİC. LTD. ŞTİ.;ALAŞARKÖY MAH. NİLAY SK. NO:2 KÖYLER OSMANGAZİ BURSA;+90 (224) 000-0000;;
HÜRPAZ OTOBÜS YEDEK PARÇA PAZARLAMA SAN. İTH. İHR. VE TİC.A.Ş.;ESKİ GEMLİK YOLU AY SOK. NO:5 OSMANGAZİ BURSA;+90 (224) 216-1111;http://www.hurpaz.com;hurpaz.com
HÜRSAN MÜHENDİSLİK VE İMALAT SANAYİ LİMİTED ŞİRKETİ;TOSB. OTMTV. YAN. SAN. İHT. ORG. SAN. BÖL. 1. CAD. 12. SK. NO:6 GEBZE KOCAELI;+90 (262) 658-9910;;
HÜRSAN TREYLER RÖMORK METAL OTOMOTİV NAKLİYAT SAN. VE TİC. LTD. ŞTİ.;YILDIRIM BEYAZIT MAH. KENAR SOK. NO:13 PAYAS HATAY;+90 (326) 755-4212;;
HÜRSANPER OTOMOTIV YAN SAN.TIC .ITH.VE IHR.LTD.STI.;Kayapa Sanayi Bölgesi İstiklal Mh. Beyaz Cd. 1. Sokak No: 9 YUMURTALIK BURSA;+90 (224) 262-5400;;
HÜSAMETTİN HAFIZ;BAHÇEŞEHİR 2. KISIMMAH. SEDA SOK. HOŞKENT B NO:1/4 İÇ KAPI NO:9 BAŞAKŞEHİR İSTANBUL;+90 (212) 000-0000;;
HÜSEYIN ASLAN - HIMA OTO;eskiedirne caddesi haraççı mahallesi no:1557 arnavutköy istanbul ARNAVUTKÖY İSTANBUL;+90 (212) 683-0131;http://www.himaflasher.com;himaflasher.com
HÜSEYIN BAYKUŞOĞLU YEDEK PARÇA TIC.VE SAN.A.Ş;Namık Kemal Cd.Işler Iş Merk. No:25 FATİH İSTANBUL;+90 (212) 584-3207;http://www.huseyinbaykusoglu.com;huseyinbaykusoglu.com
HÜSEYIN DURGUN;Kışla Cad.Büyük Akman San.Sıt. No:113/14 Tayin edilmedi İSTANBUL;+90 (212) 544-8767;;
HÜSEYIN ESER (MARINES MAKINE);382 SOKAK NO:9/4 BAŞMAKÇI BAŞMAKÇI İZMİR;+90 (232) 464-6626;;
HÜSEYIN ÖZAYDIN;O.S.B.75.Yıl Bulv.Demırcıler Sıt.E.Bl.No.15 YUMURTALIK BURSA;+90 (224) 241-2742;;
HÜSEYİN AYDIN;YENİ SANAYİİ MAH. 533 SK. C12 BLOK NO:17 ALTINTAŞ NAZİLLİ AYDIN;+90 (256) 316-1738;;
HÜSEYİN BARKAÇ - MIA IMPORT EXPORT;BAŞARAN MH 1. BİLGİLİ SK NO 2 OSMANGAZİ BURSA;+90 (224) 242-2296;;
HÜSEYİN BAŞARAN;BAŞARAN MAH.BÜYÜK SOK.NO.1 OSMANGAZİ BURSA;+90 (224) 251-4920;;
HÜSEYİN DEMİRCİ - ARTI KALIP MAKİNA;MESCİT MAH.DEMOKRASİ CAD.NO:3 BİRMES SAN.SİT. A4 BL.NO:45-46 TUZLA İSTANBUL;+90 (216) 394-9332;;
HÜSEYİN ENGİN ALKAYA-EREN OTOMOTİV;YENİDOĞAN MAH. RAMİ KIŞLA CAD. BAŞARAN SİT. NO:71/74 BAYRAMPAŞA İSTANBUL;+90 (212) 544-0637;;
HÜSEYİN ERBAY;SAMANLI MAH.6.SARMAŞIK SOK.62/2 YILDIRIM BURSA;+90 (224) 000-0000;;
HÜSEYİN GÜR-SUPERIOR BRAKING TECH OTOMOTİV İTHALAT İHRACAT PAZARLAMA;ADALET MAH.MANAS BLV.NO:39/3408 BAYRAKLI İZMİR;+90 (232) 488-2592;;
HÜSEYİN KUREL;LALELI YEŞIL TULUMBA S.NO:3 FATİH İSTANBUL;+90 (212) 519-4773;;
HÜSEYİN ÖZDOĞAN OTOMOTİV PLAS. TURZ. TEM. MAD. VE İNŞ. SAN. İTH. İHR. TİC. LTD. ŞTİ.;İOS BÖLG. ESKİ LASTİKÇİLER SİTESİ 1354. CAD. (ESKİ 21. CAD.) NO:177 YENİMAHALLE ANKARA;+90 (312) 395-6727;;
HÜSEYİN SALGIN ORTAKLIĞI;Alaattin Bey mh. 628. sokak Kaan Plaza No:2/H 16120 YUMURTALIK BURSA;+90 (224) 272-7219;;
HÜSEYİN ŞAHİN;ÜÇEVLER MAH. DİVAN(220) SK. NO:8/2 YUMURTALIK BURSA;+90 (224) 000-0000;;
HÜSEYİN UNCU;YAYLACIK MAH. 39.(470) SK. NO: 8 İÇ KAPI NO: 1 KÖYLER YUMURTALIK BURSA;;http://www.gloauttec.com;gloauttec.com
HÜSEYİN YURTSEVEN;ATATÜRK OTO SANAYİ SİTESİ 4.BLOK NO:119 İKİTELLİ BAŞAKŞEHİR İSTANBUL;+90 (212) 506-9104;;
HV MOTORS OTOMOTİV TURİZM SAN VE TİC.LTD.ŞTİ;YENİŞEHİR MAH.OSMANLI BULV.ÇAĞDAŞ CENTER NO.10/34 PENDİK İSTANBUL;+90 (216) 000-0000;;
HWASEUNG TR OTOMOTİV SAN.VE TİC.LTD.ŞTİ;ŞEVKATİYE MAH. ÜLKER SOK. NO:102 ARSLANBEY KARTEPE KOCAELI;+90 (262) 349-3700;http://www.hstr-oto.com;hstr-oto.com
HY OTOMOTİV YEDEK PARÇA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1-G/13 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
HYC MOTORLU ARAÇLAR VE TURİZM TİC. LTD. ŞTİ.;EGE MAH. MERCAN SOK. NO:1-E DALAMAN MUĞLA;+90 (252) 000-0000;;
HYDAC AKIŞKAN KONTROL SİSTEMLERİ SAN VE TİC. A.Ş.;Namık Kemal Mh. Adile Naşit Bulvarı 174 Sk. No:9 174 SK. NO:9 ESENYURT İSTANBUL;+90 (212) 428-2525;;
HYDHOME DIŞ TİCARET LİMİTED ŞİRKETİ;FEVZİÇAKMAK MAH YAKAMOZ CAD. A BLOK NO:1/D ŞEMS KARATAY KONYA;+90 (332) 000-0000;http://www.hydhome.com.tr;hydhome.com.tr
HYPARTS OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH. DOLAPDERE 8. ADA SK. DOLAPDERE SANAYİ A5 BLOK NO:43/43 BAŞAKŞEHİR İSTANBUL;+90 (212) 549-1682;;
HYUNDAİ MOTOR TÜRKİYE OTOMOTİV ANONİM ŞİRKETİ;AYDINEVLER MAH. SANAYİ CAD. NO:32 İÇ KAPI NO:20 AYDINEVLER MALTEPE İSTANBUL;+90 (216) 571-6363;http://www.hyundai.com.tr;hyundai.com.tr
I R C OTOMOTİV MAKİNA SAN. VE TİC. A.Ş.;KARADENİZLİLER MAH BARBAROS CAD NO:70/A BAŞİSKELE KOCAELI;+90 (262) 335-1968;http://www.ircauto.com;ircauto.com
I.F.P.ENDÜSTRİYEL PROFİL ÜRETİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MİMARSİNAN OSB MH 11. CD. NO:34 MİMARSİNAN MELİKGAZİ KAYSERI;;;
IBERIANATOLIA COOPERATION DIŞ TİC. LTD. ŞTİ.;MANSUROĞLU MAH. 286/3 SOK. NO:14/B BAYRAKLI İZMİR;+90 (232) 520-8364;;
IBRAHIM TEMEL - REGI GUVENLIK SISTEMLERI;Kuyumcuzade Bulvarı No 17 BULVARI NO:17 MERKEZ DÜZCE;+90 (380) 523-7194;http://www.regi.com.tr;regi.com.tr
ICC TURKEY OTOMOTİV SAN VE TİC. A.Ş.;MİNARELİ ÇAVUŞ ORG. SAN. BÖL. MAH. NO: 111 SOKAK NO : 6 YUMURTALIK BURSA;+90 (224) 449-0006;;
ICH HİDROLİK OTOMOTİV İHRACAT İTHALAT SANAYİ TİCARET LİMİTED ŞİRKETİ;FERİTPAŞA MAH. NİŞANTAŞ SK. SELEK-2 NO: 24/15 SELÇUKLU KONYA;+90 (332) 000-0000;;
ICOMAKE MAKİNE SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KARAKÖPRÜ MAH. ÖMER SEYFETTİN CAD. SANAYİ SİTESİ D3 BLOK NO: 12-3D/11 GÖLCÜK KOCAELI;+90 (262) 606-1121;;
ICU OTOMOTİV İTH. İHR. VE DANIŞMANLIK LTD. ŞTİ.;SARAY MAH.36. CAD. NO:12/D KAHRAMANKAZAN ANKARA;+90 (312) 473-8836;;
IDA HEAVY TRANSPORT ULUSLARARASI TAŞ LTD ŞTİ;ATAKENT MH MİTHATPAŞA CD NO 116/3 K 4 ÜMRANİYE İSTANBUL;+90 (216) 316-5006;http://www.ideaheavytransport.com;ideaheavytransport.com
IDESAN MAKINE SAN. VE TIC. LTD ŞTI.;ATATÜRK MAH. LOZAN CAD. NO.15 ESENYURT İSTANBUL;+90 (212) 886-8075;http://www.idesan.com.tr;idesan.com.tr
IDIRIZ ARIKAN;Veysel Karani Mah.Köşk Cadde İnci Sokak No.12 OSMANGAZİ BURSA;+90 (224) 251-6015;;
IDO ISTANBUL DENIZ OTOBUSLERI SANAYI VE TICARET A.S.;KENEDY CAD.HIZLI FERIBOT ISKELESI FATİH İSTANBUL;+90 (212) 455-6900;http://http://www.ido.com.tr;http
IEX OTO YEDEK PARÇA TİC.LTD.ŞTİ;ESENTEPE MAH. TALATPAŞA CAD. NO:5 ŞİŞLİ İSTANBUL;+90 (212) 000-0000;;
IEX OTOMOTİV DIŞ TİC.LTD.ŞTİ;İKİTELLİ OSB MAH. ESKİ TURGUT ÖZAL CAD. HASEYAD 1. KISIM SİT NO:29 B/B BAŞAKŞEHİR İSTANBUL;+90 (212) 549-0605;;
IFC MOTORLU ARAÇLAR İNŞ AŞ;ESENTEPE MH YAZARLAR SK NO 13/2 ŞİŞLİ İSTANBUL;+90 (212) 340-0500;http://www.adaliholding.com;adaliholding.com
IFC ULUSLARARASI TİCARET VE LOJ.HİZM.TAAHHÜT SAN.LTD.ŞTİ.;BARBAROS MAH. AK ZAMBAK SOK. UPHILL COURT 1A NO:3/4 ATAŞEHİR İSTANBUL;+90 (216) 688-9024;;
IHMG ULUSLARARASI PROJE VE YÖNETİM LİMİTED ŞİRKETİ;HİLAL MAH. 686 SK. ARMAN PLAZA NO:6 DAİRE:1 ÇANKAYA ANKARA;+90 (312) 312-4747;http://www.ubsis.biz;ubsis.biz
ILÇE TAŞIMACILIK A.Ş.;Sanayı Cad.Gönül Sok.No.64 OSMANGAZİ BURSA;+90 (224) 244-9108;;
ILDUR ITH.ULUSLARARASI NAK.GÜM LTD.ŞTI.;YENI MAH.KANATLI CAD.NO:12 REYHANLI HATAY;+9 (326) 413-2392;;
ILGAZ SAC ENDÜSTRİYEL ÜRÜNLERİ A.Ş.;TEPEÖREN MH. YURTTAŞ SK. ACURA SAN. SİTESİ NO:11/6 SİLİVRİ İSTANBUL;+90 (212) 000-0000;http://www.ilgazsac.com.tr;ilgazsac.com.tr
ILHAN GERIM;NECATIBEY CD.SEZERLER SK.NO:2/ 6 ÇANKAYA ANKARA;+90 (312) 310-8745;;
ILKNUR BERBER;Otosansıt 30.Bl.No.91 YILDIRIM BURSA;+90 (224) 342-5463;;
IM GLOBAL DIŞ TİCARET LTD. ŞTİ.;GÖZTEPE MAH. BATIŞEHİR CAD. BATIŞEHİR K BLOKNO:2/2 İÇ KAPI NO:115 BAĞCILAR İSTANBUL;+90 (212) 000-0000;;
IMAD EDDİN KATTAH KAATTA PLASTİK;MALTEPE MAH. GÜMÜŞSUYU CAD. NO:17/28 ZEYTİNBURNU İSTANBUL;+90 (212) 000-0000;;
IMBC OTOMOTİV MADENCİLİK ELEKTRONİK ARAŞTIRMA GELİŞTİRME NAKLİYELOJ.GAZ DOL.DAN.HİZM.SAN.TİC.A.Ş.;MASLAK MAHALLESİ ATATÜRK OTO SANAYİ SİTESİ 9. SK. ATA PLAZA NO=310/1 K4 SARIYER SARIYER İSTANBUL;+90 (212) 594-1294;;
IMPEX OTOMOTİV DIŞ TİC. LTD. ŞTİ.;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1-D/6 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
IMPULS DIŞ TIC.LTD.ŞTI.;GÜZELYALI BURGAZ MAH.İSTANBUL ASFALTI CAD.ASLANKALE SİT. GARDENYA APT.NO:15/6 GÜZELYALI MUDANYA BURSA;+90 (224) 543-0609;http://www.impuls.biz.tr;impuls.biz.tr
INC DIESEL OTOMOTİV YEDEK PARÇA TİC.LTD.ŞTİ;AKSARAY MAH. VALİDE CAMİ SOK 65/A FATİH İSTANBUL;+90 (212) 529-5597;;
INC TREYLER VE OTOMOTİV SAN. TİC. LTD. ŞTİ.;HOROZLUHAN MAH. KURTBEY SOK. NO:18 SELÇUKLU KONYA;+90 (332) 443-0443;;
INCA KİMYA VE OTOMOTİV LTD.ŞTİ.;MANSUROĞLU MAH. 286/4SOK. NO:12/A BAYRAKLI İZMİR;+90 (232) 000-0000;;
INCITAŞ MOTORLU ARAÇLAR SAN VE TIC AŞ.;Kayışdağı Cd. Ayşe Hatun Çeşme Sk. No:9 Küçük Bakkal KöyAtaşehir İstanbul ATAŞEHİR İSTANBUL;+90 (216) 574-5252;;
INFINITE OTOMOTİV TEKSTİL GIDA KİMYA SAN. VE TİC.LTD.ŞTİ.;ALTINOVA MAH.İSTANBUL CD.BUTTİM İŞM.E/2 NO:2297 OSMANGAZİ BURSA;+90 (224) 252-4793;;
INFINITY ENGINEERED PRODUCTS OTOMOTİV MÜHENDİSLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;IŞIKTEPE OSB MAHALLESİ BORDO CAD. NO:38 FETHİYE YUMURTALIK BURSA;+90 (224) 411-1676;http://https://goodyearairsprings.com;https
INNO PİSTON OTOMOTİV MAKİNA SAN. TİC. LTD. ŞTİ.;FEVZİ ÇAKMAK MAH. 10642. SOK. NO:32 KARATAY KONYA;+90 (332) 000-0000;;
INNOVIC OTOMOTİV SAN.VE TİC. LTD. ŞTİ.;CUMHURİYET MAH. BASAMAK SOK. NO:4 BT ÇORLU TEKIRDAĞ;+90 (282) 000-0000;;
INOVATOLLS KESİCİ TAKIMLAR SANAYİ VE TİCARET LTD.ŞTİ.;Üçevler Mah. 79.Sokak No.1/C YUMURTALIK BURSA;+90 (224) 443-2130;;
INOVEX DIŞ TİCARET NAKLİYE LTD.ŞTİ.;ŞİFAHANE MAH. 3144. SOKAK A BLOK NO:2/7 MERKEZ AKSARAY;+90 (382) 212-2668;http://www.inovex.com.tr;inovex.com.tr
INTEK END.TESISL.ÜRETIMI A.Ş.;Atatürk Mh.Ikıtellı Cd.No:178 KÜÇÜKÇEKMECE İSTANBUL;+90 (212) 548-4000;;
INTER OTOMOTIV YRDEK PARÇA ITH IHR.SAN.VE TIC.LTD.ŞTI.;İkitelli organize Sanayi Bölgesi Dolapdere Sanayi Sitesi BAŞAKŞEHİR İSTANBUL;+90 (212) 852-1707;;
INTERAK OTOM.DÖKÜM İÇ VE DIŞ TİC.LTD.ŞTİ.;BÜYÜKKAYACIK OSB. MAH. 412.SOK FABRİKA 3 SELÇUKLU KONYA;+90 (332) 239-2130;http://www.frenka.com.tr;frenka.com.tr
INTERMOBIL OTOMOTIV MUM.VE TIC A.S.;HALIDE EDIP ADIVAR MAH.Ç.CEVIZ LER DERESI SOKAK NO 2 AKIN PLA ŞİŞLİ İSTANBUL;+90 (212) 314-2000;;
