Firma Adı;Bölge;Sektör;Telefon;E-Posta;Domain;Detay URL
MEHMET ALİ HÖSÜKOĞLU VE ORTAKLARI;4.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3254.html
MEHMET ALİ HÖSÜKOĞLU VE ORTAKLARI;4.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3255.html
MEHMET ALİ KILIÇ- KADİR KILIÇ;4.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/853.html
MEHMET ALİ ÖZELMACI;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5718.html
MEHMET ALİ ZENGİN;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1928.html
MEHMET ASIM ÖZKARA;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2418.html
MEHMET ÇELİK;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5286.html
MEHMET EKSEN;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3416.html
MEHMET ER;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5456.html
MEHMET ERDAL KARAKULLUKÇU;4.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5172.html
MEHMET FATİH GÖTÜRGEL;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4263.html
MEHMET GEYLANİ;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3180.html
MEHMET GÜLTEKİN ATAR;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5085.html
MEHMET HAMDİ KARAATA;3.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2358.html
MEHMET İHSAN KUTSAL;1.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5203.html
MEHMET İLKER HASIRCI;3.Bölge;TEKSTİL;3423379209;info@hasirci@com.tr;hasirci@com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4521.html
MEHMET KARADAĞ-MEHMET ER;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5471.html
MEHMET KAZIM ÖZARICI;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5571.html
MEHMET KOLUKISA;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4322.html
MEHMET KÜRKÇÜ;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5937.html
MEHMET KÜRKÇÜ;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5609.html
MEHMET MENDERES KARADUMAN;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5332.html
MEHMET MENDERES KARADUMAN;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5334.html
MEHMET METİN;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5751.html
MEHMET MUTAFOĞLU;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4713.html
MEHMET NACİ DAİ;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2326.html
MEHMET OGÜN BULUT- OBEN ŞAHİNDAL;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1250.html
MEHMET ÖZDEMİR GLOBAL TEKSTİL VE SAĞLIK HİZMETLERİ SAN. TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5068.html
MEHMET SARAÇ;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4851.html
MEHMET SERDAR KAZAZ;1.Bölge;;;muhasebe@turkaiplik.com.tr;turkaiplik.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1075.html
MEHMET SİNAN EKİCİ;5.Bölge-Göksüncük;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/423.html
MEHMET SÜLEYMAN BUZCU;5.Bölge-Göksüncük;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5655.html
MEHMET ŞAKİR ÖZMEN;4.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/630.html
MEHMET ŞAKİR ÖZMEN;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/633.html
MEHMET ŞAKİR ÖZMEN;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/636.html
MEHMET ŞAKİR ÖZMEN;4.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/642.html
MEHMET ŞAKİR ÖZMEN;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/645.html
MEHMET TABUR TARIM ÜRÜNLERİ GIDA SAN.  TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/471.html
MEHMET ÜNAL GÖYMEN;5.Bölge-Dülük;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/213.html
MEHMET YENER;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1853.html
MEHMET YİĞİT YILMAZ;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5853.html
MEHMET ZİYA HELVACIKARA;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2744.html
MELEK KAĞIT ÜRÜNLERİ VE HİJYEN SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4269.html
MELEKOĞLU AYAKKABICILIK  SAN. VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5079.html
MELİKE İPLİK SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/664.html
MELİKE TEKSTİL SAN.VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2616.html
MELİKE TEKSTİL SAN.VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/539.html
MELİKE TEKSTİL SAN.VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/566.html
MELİKE TEKSTİL SAN.VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3960.html
MELİKE TEKSTİL SAN.VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/657.html
MEMİŞLER ÇAY SAN. VE TİC. A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1176.html
MENNAN MAKİNA SAN. VE TİC. LTD. ŞTİ.;2.Bölge;MAKİNE-METAL;3423570455;info@mennanmakina.com;mennanmakina.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4209.html
MERAY KURUYEMİŞ GIDA SAN. VE TİC. LTD.ŞTİ.;4.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2834.html
MERCAN TEKNOLOJİ MAKİNA SAN. VE TİC.A.Ş.;5.Bölge-Dülük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2812.html
MERİÇ İPLİK PAZARLAMA TİC. VE SAN. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4710.html
MERİNOS HALI SAN. VE TİC .A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/568.html
MERİNOS HALI SAN. VE TİC .A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/569.html
MERİNOS HALI SAN. VE TİC .A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/570.html
MERİNOS HALI SAN. VE TİC .A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/571.html
MERKEZ YAZILIM SAN.VE TİC.A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5090.html
MERKEZ YAZILIM SAN.VE TİC.A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5088.html
MERT VE MERVE GIDA TEM. İTR.KİM.MAD.İNŞ.TAAH.TUR.TÜTÜN MAM.DAĞ.İM.LTD.ŞTİ;5.Bölge-Göksüncük;DİĞER;3423289141;kadircinar@mertmerve.com;mertmerve.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4789.html
MERT-SA TEKSTİL GIDA TARIM ÜRÜNLERİ ÇIRÇIR VE PRESE SAN. VE TİC. LTD.ŞTİ;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1811.html
MET-GÜN İNŞAAT TAAHHÜT VE TİC. A.Ş.;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/44.html
MET-GÜN İNŞAAT TAAHHÜT VE TİC. A.Ş.;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/51.html
METAPANEL YAPI ELEMANLARI SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3917.html
METEM ULAŞIM A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5082.html
METİN AYDIN;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1243.html
METİN KALENDER;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5682.html
MHK MEDİKAL TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;3423419366;muratkekec@mhkmedikal.com.tr;mhkmedikal.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3877.html
MHK PLASTİK GERİ DÖNÜŞÜM SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5263.html
MİLAT HALI SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4219.html
MİLAT HALI SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/348.html
MİLİMETRİK PREFABRİK TAAHHÜT İNŞ. SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3610.html
MİLİMETRİK PREFABRİK TAAHHÜT İNŞ. SAN. VE TİC. A.Ş.;2.Bölge;DİĞER;3422315834;info@mmetrik.com;mmetrik.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5087.html
MİMOZA TEKSTİL-AYŞE PINAR TOPÇUOĞLU;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4098.html
MİS BULGUR GIDA SANAYİ VE TİC. A.Ş.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1512.html
MİTAŞ GAZİANTEP MAKİNA İMALAT SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4834.html
MLK GROUP TABAN AYAKKABI VE YAN SAN.TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4748.html
MODELSAN MODEL MAKİNA ISI VE TEKSTİL SANAYİ İMALAT VE TİCARET LTD.ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3469.html
MOGUL TEKSTİL SANAYİ VE TİC.A.Ş.;2.Bölge;TEKSTİL;3423371499;faruk.baskus@mogulsb.com;mogulsb.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1504.html
MOGUL TEKSTİL SANAYİ VE TİC.A.Ş.;3.Bölge;TEKSTİL;3423371499;faruk.baskus@mogulsb.com;mogulsb.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2484.html
MOLHAN TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Dülük;TEKSTİL;3422902468;senol@molhan.com;molhan.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2838.html
MONA PP İPLİK SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;3423227727;muhasebe@monaiplik.com.tr;monaiplik.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4345.html
MONO ORGANİZE DEPOLAMA VE PAKETLEME A.Ş.;4.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5155.html
MONOFİBER TEKNİK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3781.html
MONOFİBER TEKNİK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;;3423570141;muhasebe@monofiber.com.tr;monofiber.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5422.html
MOTOSAN GIDA VE GIDA MAKİNALARI SAN. VE  TİC. LTD. ŞTİ.;3.Bölge;GIDA;3423379261;info@motosanmakina.com.tr;motosanmakina.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2639.html
MSG İPLİK SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;3423570028;muhasebe@msgiplik.gov;msgiplik.gov;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4656.html
MTM PLASTİK GERİ DÖNÜŞÜM TOPLAMA VE AYIRMA KİMYA TEKSTİL DANIŞMANLIK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;GERİ DÖNÜŞÜM;3423373215;mtm@mtmplastik.com.tr;mtmplastik.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3633.html
MTM PLASTİK GERİ DÖNÜŞÜM TOPLAMA VE AYIRMA KİMYA TEKSTİL DANIŞMANLIK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3775.html
MTY ENERJİ İNŞAAT TAAHHÜT SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2881.html
MUHİTTİNOĞLU OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/437.html
MURAT KERVANCIOĞLU-HAYRİ OSANMAZ;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3148.html
MURAT PLASTİK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3647.html
MUSA AKMELEK;1.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/938.html
MUSA KARAKOYUNLU;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5744.html
MUSBU İNŞAAT SAN. VE TİC. A.Ş.;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5523.html
MUSTAFA ALAATTİN ÖZSARAÇ;4.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5123.html
MUSTAFA BOSTAN;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5225.html
MUSTAFA KEÇE-MEHMET HAKAN KEÇE;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2311.html
MUSTAFA NAKİBOĞLU;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5046.html
MUSTAFA ÖZEREN;2.Bölge;;3423374017;info@ozeren.com;ozeren.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5098.html
MUSTAFA SEHEROĞLU;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5371.html
MUSTAFA SÖNMEZ;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5754.html
MUSTAFA SÖNMEZ;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5752.html
MUSTAFA SÖNMEZ-SAĞLAM TİCARET YAPI-;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5810.html
MUSTAFA TAŞ;5.Bölge-Göksüncük;GERİ DÖNÜŞÜM;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3848.html
MUSTAFA TUNA;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4254.html
MUSTAFA ÜNAL;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5578.html
MUTAŞ HALI A.Ş.;4.Bölge;TEKSTİL;3423379190;hulutas@mutascarpet.com.tr;mutascarpet.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/842.html
MUTAŞ HALI A.Ş.;4.Bölge;TEKSTİL;3423379190;hulutas@mutascarpet.com.tr;mutascarpet.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/844.html
MUTLU MAKARNACILIK SAN. VE TİC. A.Ş.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1544.html
MUTLU MAKARNACILIK SAN. VE TİC. A.Ş.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1553.html
MUTLU MAKARNACILIK SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3057.html
MÜSLÜM YILDIRIM;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5648.html
MÜZEYYEN ÖZSUCU;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5501.html
MY ÖZKILIÇ METAL ÇELİK YAPI İNŞAAT. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;DİĞER;3422356330;info@myozkilic.com;myozkilic.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5529.html
NAKIBOĞLU ELK. VE SU MOT. SAN. TİC.A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1588.html
NAKSAN PLASTİK VE ENERJİ SAN. VE TİC.A.Ş.;4.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/627.html
NAKSAN PLASTİK VE ENERJİ SAN. VE TİC.A.Ş.;2.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5725.html
NASIR ALTUN;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5544.html
NAZIM KORKMAZ;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5310.html
NAZMİ ECE MUTFAK DEKORASYON SAN. VE TİC. LTD. ŞTİ.;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1266.html
NECİP SÖZMEN;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/6093.html
NECLA ALEV BÜDEYRİ;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5742.html
NEFİS BULGUR SANAYİ VE TİCARET LTD. ŞTİ.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1539.html
NEJAT GÖRGÜN-OYA DEDE;1.Bölge;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1320.html
NES ENERGY MÜHENDİSLİK SAN. VE TİC LTD. ŞTİ;4.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5116.html
NEVAL GAYRİMENKUL SAN.VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2555.html
NEVAL GAYRİMENKUL SAN.VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4530.html
NEVİN BUYURAN;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5429.html
NEVİN ÖZKEÇECİ;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5416.html
NEZAHAT AKINAL;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5770.html
NEZAHAT AKINAL;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5312.html
