ticker,company_name,city,domain,email,address,indexes,sector,market
METRO,METRO TİCARİ VE MALİ YATIRIMLAR HOLDİNG A.Ş.,İSTANBUL,www.metroholding.com.tr,info@metroholding.com.tr,"Reşadiye Caddesi, Cumhuriyet Mahallesi No-16 Beykoz/ İstanbul","BIST HOLDİNG VE YATIRIM, BIST İSTANBUL, BIST TÜM, BIST 500, BIST MALİ, BIST TÜM-100, BIST ANA",MALİ KURULUŞLAR,ANA PAZAR
MTRYO,METRO YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.metroyo.com,info@metroyo.com,Büyükdere Cad. No:171 Metrocity A Blok Kat:17 1.Levent / İstanbul\n,BIST MENKUL KIYM Y.O.,MALİ KURULUŞLAR,ALT PAZAR
MCARD,METROPAL KURUMSAL HİZMETLER A.Ş.,İSTANBUL,www.metropolcard.com,yatirimciiliskileri@metropolcard.com,ALTUNİZADE MAH. KISIKLI CAD. NO:30 P.K: 34662 ÜSKÜDAR / İSTANBUL,"BIST İSTANBUL, BIST KATILIM TEMETTU, BIST ANA, BIST KATILIM TUM, BIST BİLİŞİM, BIST HALKA ARZ, BIST TÜM, BIST TÜM-100, BIST TEMETTÜ, BIST TEKNOLOJİ",TEKNOLOJİ,ANA PAZAR
MEYSU,MEYSU GIDA SANAYİ VE TİCARET A.Ş.,KAYSERİ,www.meysu.com.tr,yatirimci@meysu.com.tr,KAYSERİOSB MAH. 16 CAD. MEYSU NO: 4 MELİKGAZİ / KAYSERİ,"BIST HALKA ARZ, BIST 500, BIST SINAİ, BIST ANA, BIST GIDA, İÇECEK, BIST TÜM-100, BIST KATILIM 100, BIST KAYSERİ, BIST TÜM, BIST KATILIM TUM",İMALAT,ANA PAZAR
MHRGY,MHR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.mhrgyo.com.tr,info@mhrgyo.com.tr,İçerenköy Mahallesi Umut Sokak Quick Tower Sitesi No:10-12 İç Kapı No:41 Ataşehir/İSTANBUL,"BIST TÜM, BIST ANA, BIST MALİ, BIST KURUMSAL YÖNETİM, BIST TÜM-100, BIST 500, BIST GAYRİMENKUL YAT. ORT.",MALİ KURULUŞLAR,ANA PAZAR
MIATK,MİA TEKNOLOJİ A.Ş.,ANKARA,www.miateknoloji.com,info@miateknoloji.com,Gazi Ünv. Gölbaşı Yerleşkesi Bahçelievler Mah. 323/1 Cadde B Blok N10/50-B/03 Gölbaşı Ankara TÜRKİYE,"BIST YILDIZ, BIST ANKARA, BIST 100-30, BIST 50, BIST TÜM, BIST TEKNOLOJİ, BIST 500, BIST BİLİŞİM, BIST 100",TEKNOLOJİ,YILDIZ PAZAR
MDASM MDS,MİDAS MENKUL DEĞERLER A.Ş.,İSTANBUL,www.midasmenkul.com,bilgi@midasmenkul.com,Altunizade Mah. İnci Çıkmazı Sokak No:3 Daire:3 Üsküdar İstanbul 34662,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
MGROS,MİGROS TİCARET A.Ş.,İSTANBUL,www.migroskurumsal.com,malimigros@migros.com.tr,Atatürk Mahallesi Turgut Özal Bulvarı No:7 34758 Ataşehir - İstanbul,"BIST PERAKENDE TICARET, BIST 100, BIST SÜRDÜRÜLEBİLİRLİK, BIST TİCARET, BIST YILDIZ, BIST TÜM, BIST KURUMSAL YÖNETİM, BIST HİZMETLER, BIST TEMETTÜ, BIST TEMETTÜ 25, BIST 50, BIST 500, BIST 30, BIST SÜRDÜRÜLEBİLİRLİK 25",TOPTAN VE PERAKENDE TİCARET,YILDIZ PAZAR
MILKS,MİLK ACADEMY SÜT ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,BURSA,https://milkacademy.com.tr/,,Elektronik Posta Adresi,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
MINTF,MİNT FİNANSMAN A.Ş.,İSTANBUL,https://www.mintfinansman.com.tr/,,Elektronik Posta Adresi,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
MSGYO,MİSTRAL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İZMİR,www.mistralgyo.com.tr,lnarin@mistralgyo.com.tr,ÇINARLI MAH. ANKARA ASFALTI CAD. NO:15 / 202 KONAK İZMİR,"BIST TEMETTU 5 YIL, BIST 500, BIST TÜM-100, BIST MALİ, BIST GAYRİMENKUL YAT. ORT., BIST TÜM, BIST ANA",MALİ KURULUŞLAR,ANA PAZAR
MSY MSYBN,MİSYON YATIRIM BANKASI A.Ş.,İSTANBUL,www.misyon.com,bilgi@misyon.com,Esentepe Mah. Kırgülü Sok. Dış Kapı No:4 Metrocity İş Merkezi D Blok İç Kapı No: 29\n34394 Şişli / İstanbul \n,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
MPARK,MLP SAĞLIK HİZMETLERİ A.Ş.,İSTANBUL,www.mlpcare.com,investor@mlpcare.com,Otakçılar Cd. Flatofis İstanbul No:78 Kat:3 D Blok No:103 Eyüp/Istanbul\n,"BIST KATILIM 100, BIST SÜRDÜRÜLEBİLİRLİK, BIST 100-30, BIST 100, BIST 500, BIST KATILIM 50, BIST TÜM, BIST HİZMETLER, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST İSTANBUL, BIST YILDIZ, BIST KATILIM TUM",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, YILDIZ PAZAR"
MMCAS,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş.,İSTANBUL,www.mmcyatirim.com,info@mmcyatirim.com,LEVAZIM MAH. VADİ CAD. ZORLU CENTER NO:2 İÇ KAPI NO:384 BEŞİKTAŞ/İSTANBUL,,MALİ KURULUŞLAR,YAKIN İZLEME PAZARI
MNGFA,MNG FAKTORİNG A.Ş.,İSTANBUL,www.mngfaktoring.com.tr,mngfaktoring@hs02.kep.tr,Esentepe Mahallesi Büyükdere Caddesi Özsezen İş Merkezi No:128 D Blok Kat: 7 Şişli/İstanbul\n,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
MOBTL,MOBİLTEL İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.mobiltel.com.tr,yatirimciiliskileri@mobiltel.com.tr,"Çobançeşme Mah., Kımız Sok., No.16/1 A Bahçelievler / İstanbul","BIST İSTANBUL, BIST TÜM, BIST KATILIM TUM, BIST TEKNOLOJİ, BIST 500, BIST YILDIZ, BIST BİLİŞİM, BIST TÜM-100",TEKNOLOJİ,YILDIZ PAZAR
MOGAN,MOGAN ENERJİ YATIRIM HOLDİNG A.Ş.,ANKARA,www.mogan.com.tr,info@mogan.com.tr,Gaziosmanpaşa Mahallesi Ankara Caddesi No:222 06830 Gölbaşı Ankara,"BIST HİZMETLER, BIST YILDIZ, BIST ANKARA, BIST TÜM-100, BIST 500, BIST ELEKTRİK, BIST TÜM",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
MNDTR,MONDİ TURKEY OLUKLU MUKAVVA KAĞIT VE AMBALAJ SANAYİ A.Ş.,İZMİR,www.mondigroup.com.tr,info.turkey@mondigroup.com,Toki Mahallesi Hasan Tahsin Caddesi No:28 35900 Tire / İZMİR\nTel: 0 (232) 512 11 56\nFaks: 0 (216) 547 50 50,"BIST İZMİR, BIST ORMAN, KAĞIT, BASIM, BIST SINAİ, BIST TÜM-100, BIST TÜM, BIST KATILIM TUM, BIST 500, BIST ANA",İMALAT,ANA PAZAR
MOPAS,MOPAŞ MARKETÇİLİK GIDA SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.mopas.com.tr,yatirimci@mopas.com.tr,Ramazanoğlu Mah. Yıldırım Bayezit Cad. No:26 Pendik/İstanbul,"BIST HALKA ARZ, BIST HİZMETLER, BIST PERAKENDE TICARET, BIST TİCARET, BIST 500, BIST TÜM-100, BIST YILDIZ, BIST TÜM, BIST KATILIM 100, BIST KATILIM TUM",TOPTAN VE PERAKENDE TİCARET,YILDIZ PAZAR
EGEPO,NASMED ÖZEL SAĞLIK HİZMETLERİ TİCARET A.Ş.,İZMİR,www.egepolhastanesi.com,"nurinasir@nasir.com.tr, sbilen@egepolhastanesi.com, investor@egepolhastanesi.com",GÜNEŞLİ MAHALLESİ 529 SOKAK 2/A KONAK İZMİR,"BIST TÜM, BIST TÜM-100, BIST 500, BIST KATILIM TUM, BIST İZMİR, BIST HİZMETLER, BIST ANA",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,ANA PAZAR
NATEN,NATUREL YENİLENEBİLİR ENERJİ TİCARET A.Ş.,ANKARA,www.naturelenerji.com.tr,info@naturelenerji.com.tr,Next Level Loft Ofis Kızılırmak Mahallesi Ufuk Üniversitesi Caddesi No 4/67 Kat: 25/26 Çankaya / ANKARA,"BIST ELEKTRİK, BIST SÜRDÜRÜLEBİLİRLİK, BIST TÜM, BIST HİZMETLER, BIST TÜM-100, BIST ANKARA, BIST YILDIZ, BIST 500",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
NTGAZ,NATURELGAZ SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.naturelgaz.com,investor@naturelgaz.com,Esentepe Mah. Ali Kaya Sok. Polat Plaza B Blok No:1/1 İç Kapı No:86 Şişli/İstanbul,"BIST HİZMETLER, BIST KURUMSAL YÖNETİM, BIST TEMETTU 5 YIL, BIST TÜM-100, BIST TEMETTÜ, BIST 500, BIST ELEKTRİK, BIST YILDIZ, BIST İSTANBUL, BIST KATILIM TUM, BIST KATILIM 100, BIST KATILIM TEMETTU, BIST TÜM",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
NTHOL,NET HOLDİNG A.Ş.,İSTANBUL,www.netholding.com,info@netholding.com,ETİLER MAHALLESİ BADE SOKAK NO:9 34337 ETİLER BEŞİKTAŞ / İSTANBUL,"BIST GERİ ALIM, BIST MALİ, BIST YILDIZ, BIST HOLDİNG VE YATIRIM, BIST İSTANBUL, BIST TÜM-100, BIST TÜM, BIST 500",MALİ KURULUŞLAR,YILDIZ PAZAR
NETAS,NETAŞ TELEKOMÜNİKASYON A.Ş.,İSTANBUL,www.netas.com.tr,yatirimci@netas.com.tr,Yenişehir Mahallesi Osmanlı Bulvarı Aeropark Sitesi B Blok No:11B İç Kapı No:40 \nPENDİK/İSTANBUL,"BIST BİLİŞİM, BIST İSTANBUL, BIST KATILIM TUM, BIST TÜM, BIST ANA, BIST TÜM-100, BIST TEKNOLOJİ, BIST KURUMSAL YÖNETİM, BIST 500",TEKNOLOJİ,ANA PAZAR
NETCD,NETCAD YAZILIM A.Ş.,ANKARA,www.netcad.com.tr,yatirimciiliskileri@netcad.com.tr,"Ankara Teknoloji Geliştirme Bölgesi, Cyberpark, Cyberplaza B Blok 4. Kat No:B407-B408-B409 Ve 7.Kat B701 Bilkent Çankaya/ Ankara","BIST BİLİŞİM, BIST KATILIM TUM, BIST ANKARA, BIST TEKNOLOJİ, BIST KATILIM 100, BIST 500, BIST KATILIM 50, BIST TÜM-100, BIST TÜM, BIST ANA, BIST HALKA ARZ",TEKNOLOJİ,ANA PAZAR
NIBAS,NİĞBAŞ NİĞDE BETON SANAYİ VE TİCARET A.Ş.,NİĞDE,www.nigbas.com.tr,"info@nigbas.com.tr, yatirimci@nigbas.com.tr",FERTEK MAH. ORGANİZE SANAYİ BÖLGESİ 8. CADDE. DIŞ KAPI NO: 2/1 İÇ KAPI NO:1 MERKEZ-NİĞDE\n,"BIST SINAİ, BIST TÜM-100, BIST KOBI SANAYİ, BIST TÜM, BIST ANA, BIST TAŞ, TOPRAK, BIST 500",İMALAT,ANA PAZAR
NUHCM,NUH ÇİMENTO SANAYİ A.Ş.,KOCAELİ,www.nuhcimento.com.tr,,Hacı Akif Mah. D-100 Karayolu Cad. No:92 Hereke-Körfez / KOCAELİ,"BIST TÜM-100, BIST 500, BIST YILDIZ, BIST SINAİ, BIST TEMETTU 5 YIL, BIST SÜRDÜRÜLEBİLİRLİK, BIST KOCAELİ, BIST TAŞ, TOPRAK, BIST TÜM, BIST TEMETTU 10 YIL, BIST TEMETTÜ",İMALAT,YILDIZ PAZAR
NUGYO,NUROL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.nurolgyo.com.tr,yatirimci@nurolgyo.com.tr,Maslak Mah. Büyükdere Cad. Nurol Plaza Sitesi NO:255 İç Kapı NO:103 Sarıyer/İstanbul,"BIST TÜM, BIST TÜM-100, BIST GAYRİMENKUL YAT. ORT., BIST MALİ, BIST 500, BIST ANA",MALİ KURULUŞLAR,ANA PAZAR
NURVK,NUROL VARLIK KİRALAMA A.Ş.,İSTANBUL,www.nurolvarlikkiralama.com.tr,nurolvks@nurolbank.com.tr,Maslak Mah. Büyükdere Cad. Nurol Plaza No:257 A/ Sarıyer/İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
NRBNK NYB,NUROL YATIRIM BANKASI A.Ş.,İSTANBUL,www.nurolbank.com.tr,nurolbank@nurolbank.com.tr,Maslak Mah. Büyükdere Cad. Nurol Plaza No: 255 İç Kapı No:1502 Sarıyer/İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
OBAMS,OBA MAKARNACILIK SANAYİ VE TİCARET A.Ş.,GAZİANTEP,www.obamakarna.com.tr,yatirimciiliskileri@obamakarna.com.tr,"4. Organize Sanayi Bölgesi, 83422 Nolu Cadde, No: 1, Şehitkamil/Gaziantep","BIST 100-30, BIST GIDA, İÇECEK, BIST KATILIM 50, BIST KATILIM 100, BIST 100, BIST KATILIM TUM, BIST SINAİ, BIST KATILIM 30, BIST 500, BIST YILDIZ, BIST TÜM",İMALAT,YILDIZ PAZAR
OBASE,OBASE BİLGİSAYAR VE DANIŞMANLIK HİZMETLERİ TİCARET A.Ş.,İSTANBUL,obase.com,bilgi@obase.com,Fatih Sultan Mehmet Mah.Balkan Caddesi Meydan İstanbul AVM Blok No:62/A Ümraniye İSTANBUL\n,"BIST TEKNOLOJİ, BIST TÜM-100, BIST TÜM, BIST İSTANBUL, BIST ANA, BIST KATILIM TUM, BIST BİLİŞİM",TEKNOLOJİ,ANA PAZAR
ODAS,ODAŞ ELEKTRİK ÜRETİM SANAYİ TİCARET A.Ş.,İSTANBUL,www.odas.com.tr,iletisim@odasenerji.com,"Barbaros Mahallesi, Başak Cengiz Sokak, Varyap Meridian Sitesi No:1 1D/Villa 4 34746 Batı Ataşehir / İstanbul / TÜRKİYE","BIST HİZMETLER, BIST 100, BIST KURUMSAL YÖNETİM, BIST ELEKTRİK, BIST YILDIZ, BIST TÜM, BIST 500, BIST 100-30",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
ODINE,ODİNE SOLUTİONS TEKNOLOJİ TİCARET VE SANAYİ A.Ş.,İSTANBUL,www.odine.com,yatirimciiliskileri@odine.com,Huzur Mahallesi Azerbaycan Caddesi Skyland Sitesi B No:4b İç Kapı 481 Sarıyer/İstanbul,"BIST TÜM-100, BIST YILDIZ, BIST İSTANBUL, BIST TÜM, BIST BİLİŞİM, BIST 500, BIST TEKNOLOJİ",TEKNOLOJİ,YILDIZ PAZAR
OFSYM,OFİS YEM GIDA SANAYİ TİCARET A.Ş.,ANKARA,www.ofisyem.com.tr,yatirimciiliskileri@ofisyem.com,Mustafa Kemal Mah. Dumlupınar Bulvarı No : 266/C İç Kapı No : 15 Çankaya/ANKARA,"BIST 500, BIST TÜM, BIST SINAİ, BIST ANA, BIST TÜM-100, BIST GIDA, İÇECEK, BIST ANKARA",İMALAT,ANA PAZAR
ONCSM,ONCOSEM ONKOLOJİK SİSTEMLER SANAYİ VE TİCARET A.Ş.,ANKARA,www.oncosem.com,,,"BIST 500, BIST 50",,
ONRYT,ONUR YÜKSEK TEKNOLOJİ A.Ş.,ANKARA,www.onur.net,,,"BIST 500, BIST 50",,
OPET,OPET PETROLCÜLÜK A.Ş.,İSTANBUL,www.opet.com.tr,"info@opet.com.tr, yatirimci.iliskileri@opet.com.tr",Barbaros Mahallesi Gelincik Sokak No: 4/A Ataşehir 34746 İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
ORCAY,ORÇAY ORTAKÖY ÇAY SANAYİ VE TİCARET A.Ş.,RİZE,www.orcay.com.tr,info@orcay.com.tr,ORTAKÖY KÖYÜ ORTAKÖY KÜME EVLERİ ORÇAY BLOK NO: 103 GÜNEYSU / RİZE,"BIST GIDA, İÇECEK, BIST KOBI SANAYİ, BIST SINAİ, BIST TÜM-100, BIST TÜM",İMALAT,ALT PAZAR
ORFIN,ORFİN FİNANSMAN A.Ş.,İSTANBUL,www.orfin.com.tr,disyazisma@orfin.com.tr,Fatih Sultan Mehmet Mah. Balkan Cad. NO:47 Ümraniye İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
ORGE,ORGE ENERJİ ELEKTRİK TAAHHÜT A.Ş.,İSTANBUL,www.orge.com.tr,,,"BIST 500, BIST 50",,
ORMA,ORMA ORMAN MAHSÜLLERİ İNTEGRE SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.orma.com.tr,orma@orma.com.tr,Vişnezade Mahallesi Prof.Dr.Alaeddin Yavaşca Sokak Marmara Apartmanı No:4 Daire :2 34357 Beşiktaş/İSTANBUL,,İMALAT,PİYASA ÖNCESİ İŞLEM PLATFORMU
OSVKS,OSMANLI VARLIK KİRALAMA A.Ş.,İSTANBUL,www.osmanlivks.com.tr,,,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
OMD OSMEN,OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,İSTANBUL,www.osmanlimenkul.com.tr,,,"BIST 500, BIST 50",,
OSTIM,OSTİM ENDÜSTRİYEL YATIRIMLAR VE İŞLETME A.Ş.,ANKARA,www.ostimyatirim.com.tr,,,"BIST 500, BIST 50",,
OTKAR,OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş.,İSTANBUL,www.otokar.com.tr,,,"BIST 100, BIST 500, BIST 50",,
OTOSR,OTOSOR OTOMOTİV A.Ş.,İSTANBUL,www.otosor.com.tr,info@otosor.com.tr,Yamanevler Mah. Ömer Faik Atakan Cd. Yılmaz Plaza No: 3 / 2 -Kat:1 Ümraniye / İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
MSGYO,MİSTRAL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İZMİR,www.mistralgyo.com.tr,lnarin@mistralgyo.com.tr,ÇINARLI MAH. ANKARA ASFALTI CAD. NO:15 / 202 KONAK İZMİR,"BIST TEMETTU 5 YIL, BIST 500, BIST TÜM-100, BIST MALİ, BIST GAYRİMENKUL YAT. ORT., BIST TÜM, BIST ANA",MALİ KURULUŞLAR,ANA PAZAR
MSY MSYBN,MİSYON YATIRIM BANKASI A.Ş.,İSTANBUL,www.misyon.com,bilgi@misyon.com,Esentepe Mah. Kırgülü Sok. Dış Kapı No:4 Metrocity İş Merkezi D Blok İç Kapı No: 29\n34394 Şişli / İstanbul \n,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
MPARK,MLP SAĞLIK HİZMETLERİ A.Ş.,İSTANBUL,www.mlpcare.com,investor@mlpcare.com,Otakçılar Cd. Flatofis İstanbul No:78 Kat:3 D Blok No:103 Eyüp/Istanbul\n,"BIST KATILIM 100, BIST SÜRDÜRÜLEBİLİRLİK, BIST 100-30, BIST 100, BIST 500, BIST KATILIM 50, BIST TÜM, BIST HİZMETLER, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST İSTANBUL, BIST YILDIZ, BIST KATILIM TUM",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, YILDIZ PAZAR"
MMCAS,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş.,İSTANBUL,www.mmcyatirim.com,"mmc.sanayi@hs01.kep.tr, info@mmcyatirim.com",LEVAZIM MAH. VADİ CAD. ZORLU CENTER NO:2 İÇ KAPI NO:384 BEŞİKTAŞ/İSTANBUL,,MALİ KURULUŞLAR,
MNGFA,MNG FAKTORİNG A.Ş.,İSTANBUL,www.mngfaktoring.com.tr,mngfaktoring@hs02.kep.tr,Esentepe Mahallesi Büyükdere Caddesi Özsezen İş Merkezi No:128 D Blok Kat: 7 Şişli/İstanbul\n,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
MOBTL,MOBİLTEL İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.mobiltel.com.tr,yatirimciiliskileri@mobiltel.com.tr,"Çobançeşme Mah., Kımız Sok., No.16/1 A Bahçelievler / İstanbul","BIST İSTANBUL, BIST TÜM, BIST KATILIM TUM, BIST TEKNOLOJİ, BIST 500, BIST YILDIZ, BIST BİLİŞİM, BIST TÜM-100",TEKNOLOJİ,YILDIZ PAZAR
MOGAN,MOGAN ENERJİ YATIRIM HOLDİNG A.Ş.,ANKARA,www.mogan.com.tr,info@mogan.com.tr,Gaziosmanpaşa Mahallesi Ankara Caddesi No:222 06830 Gölbaşı Ankara,"BIST HİZMETLER, BIST YILDIZ, BIST ANKARA, BIST TÜM-100, BIST 500, BIST ELEKTRİK, BIST TÜM",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
MNDTR,MONDİ TURKEY OLUKLU MUKAVVA KAĞIT VE AMBALAJ SANAYİ A.Ş.,İZMİR,www.mondigroup.com.tr,info.turkey@mondigroup.com,Toki Mahallesi Hasan Tahsin Caddesi No:28 35900 Tire / İZMİR\nTel: 0 (232) 512 11 56\nFaks: 0 (216) 547 50 50,"BIST İZMİR, BIST ORMAN, KAĞIT, BASIM, BIST SINAİ, BIST TÜM-100, BIST TÜM, BIST KATILIM TUM, BIST 500, BIST ANA",İMALAT,ANA PAZAR
MOPAS,MOPAŞ MARKETÇİLİK GIDA SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.mopas.com.tr,yatirimci@mopas.com.tr,Ramazanoğlu Mah. Yıldırım Bayezit Cad. No:26 Pendik/İstanbul,"BIST HALKA ARZ, BIST HİZMETLER, BIST PERAKENDE TICARET, BIST TİCARET, BIST 500, BIST TÜM-100, BIST YILDIZ, BIST TÜM, BIST KATILIM 100, BIST KATILIM TUM",TOPTAN VE PERAKENDE TİCARET,
EGEPO,NASMED ÖZEL SAĞLIK HİZMETLERİ TİCARET A.Ş.,İZMİR,www.egepolhastanesi.com,"nurinasir@nasir.com.tr, sbilen@egepolhastanesi.com, investor@egepolhastanesi.com",GÜNEŞLİ MAHALLESİ 529 SOKAK 2/A KONAK İZMİR,"BIST TÜM, BIST TÜM-100, BIST 500, BIST KATILIM TUM, BIST İZMİR, BIST HİZMETLER, BIST ANA",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,ANA PAZAR
NATEN,NATUREL YENİLENEBİLİR ENERJİ TİCARET A.Ş.,ANKARA,www.naturelenerji.com.tr,info@naturelenerji.com.tr,Next Level Loft Ofis Kızılırmak Mahallesi Ufuk Üniversitesi Caddesi No 4/67 Kat: 25/26 Çankaya / ANKARA,"BIST ELEKTRİK, BIST SÜRDÜRÜLEBİLİRLİK, BIST TÜM, BIST HİZMETLER, BIST TÜM-100, BIST ANKARA, BIST YILDIZ, BIST 500",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
NTGAZ,NATURELGAZ SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.naturelgaz.com,investor@naturelgaz.com,Esentepe Mah. Ali Kaya Sok. Polat Plaza B Blok No:1/1 İç Kapı No:86 Şişli/İstanbul,"BIST HİZMETLER, BIST KURUMSAL YÖNETİM, BIST TEMETTU 5 YIL, BIST TÜM-100, BIST TEMETTÜ, BIST 500, BIST ELEKTRİK, BIST YILDIZ, BIST İSTANBUL, BIST KATILIM TUM, BIST KATILIM 100, BIST KATILIM TEMETTU, BIST TÜM",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
NTHOL,NET HOLDİNG A.Ş.,İSTANBUL,www.netholding.com,info@netholding.com,ETİLER MAHALLESİ BADE SOKAK NO:9 34337 ETİLER BEŞİKTAŞ / İSTANBUL,"BIST GERİ ALIM, BIST MALİ, BIST YILDIZ, BIST HOLDİNG VE YATIRIM, BIST İSTANBUL, BIST TÜM-100, BIST TÜM, BIST 500",MALİ KURULUŞLAR,YILDIZ PAZAR
NETAS,NETAŞ TELEKOMÜNİKASYON A.Ş.,İSTANBUL,www.netas.com.tr,yatirimci@netas.com.tr,Yenişehir Mahallesi Osmanlı Bulvarı Aeropark Sitesi B Blok No:11B İç Kapı No:40 \nPENDİK/İSTANBUL,"BIST BİLİŞİM, BIST İSTANBUL, BIST KATILIM TUM, BIST TÜM, BIST ANA, BIST TÜM-100, BIST TEKNOLOJİ, BIST KURUMSAL YÖNETİM, BIST 500",TEKNOLOJİ,ANA PAZAR
NETCD,NETCAD YAZILIM A.Ş.,ANKARA,www.netcad.com.tr,yatirimciiliskileri@netcad.com.tr,"Ankara Teknoloji Geliştirme Bölgesi, Cyberpark, Cyberplaza B Blok 4. Kat No:B407-B408-B409 Ve 7.Kat B701 Bilkent Çankaya/ Ankara","BIST BİLİŞİM, BIST KATILIM TUM, BIST ANKARA, BIST TEKNOLOJİ, BIST KATILIM 100, BIST 500, BIST KATILIM 50, BIST TÜM-100, BIST TÜM, BIST ANA, BIST HALKA ARZ",TEKNOLOJİ,
NIBAS,NİĞBAŞ NİĞDE BETON SANAYİ VE TİCARET A.Ş.,NİĞDE,www.nigbas.com.tr,"info@nigbas.com.tr, yatirimci@nigbas.com.tr",FERTEK MAH. ORGANİZE SANAYİ BÖLGESİ 8. CADDE. DIŞ KAPI NO: 2/1 İÇ KAPI NO:1 MERKEZ-NİĞDE\n,"BIST SINAİ, BIST TÜM-100, BIST KOBI SANAYİ, BIST TÜM, BIST ANA, BIST TAŞ, TOPRAK, BIST 500",İMALAT,ANA PAZAR
NUHCM,NUH ÇİMENTO SANAYİ A.Ş.,KOCAELİ,www.nuhcimento.com.tr,,Hacı Akif Mah. D-100 Karayolu Cad. No:92 Hereke-Körfez / KOCAELİ,"BIST TÜM-100, BIST 500, BIST YILDIZ, BIST SINAİ, BIST TEMETTU 5 YIL, BIST SÜRDÜRÜLEBİLİRLİK, BIST KOCAELİ, BIST TAŞ, TOPRAK, BIST TÜM, BIST TEMETTU 10 YIL, BIST TEMETTÜ",İMALAT,YILDIZ PAZAR
NUGYO,NUROL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.nurolgyo.com.tr,yatirimci@nurolgyo.com.tr,Maslak Mah. Büyükdere Cad. Nurol Plaza Sitesi NO:255 İç Kapı NO:103 Sarıyer/İstanbul,"BIST TÜM, BIST TÜM-100, BIST GAYRİMENKUL YAT. ORT., BIST MALİ, BIST 500, BIST ANA",MALİ KURULUŞLAR,ANA PAZAR
NURVK,NUROL VARLIK KİRALAMA A.Ş.,İSTANBUL,www.nurolvarlikkiralama.com.tr,nurolvks@nurolbank.com.tr,Maslak Mah. Büyükdere Cad. Nurol Plaza No:257 A/ Sarıyer/İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
